HEADER
VTF File Version,1.1
VTF File Type,0
PID,1079
Generated on,2018-03-09 13:28:31
Resolution,ms
Min Resolution,us
Trace Version,1.1
TraceID,1079
XRT  Version,2.12.0
Tool Version,2021.1

STRUCTURE
Group_Start,HAL Host Trace
Dynamic_Row,1,HAL API Calls,API_CALL
Group_Start,Data Transfer
Dynamic_Row,2,Read,READ_BUFFER
Dynamic_Row,3,Write,WRITE_BUFFER
Group_End,Data Transfer
Group_End,HAL Host Trace

MAPPING
6,xclAllocBO
3,xclClose
10,xclCloseContext
9,xclExecBuf
14,xclExecWait
11,xclFreeBO
13,xclGetBOProperties
5,xclLoadXclbin
4,xclLockDevice
7,xclMapBO
2,xclOpen
8,xclOpenContext
1,xclProbe
12,xclSyncBO

EVENTS
168,0,1686.655450,3,WRITE_BUFFER,6324
169,167,1686.660600,1,API_CALL,12
170,168,1686.664000,3,WRITE_BUFFER
171,0,1686.665730,1,API_CALL,13
172,171,1686.672900,1,API_CALL,13
173,0,1686.679750,1,API_CALL,12
174,0,1686.683480,3,WRITE_BUFFER,6324
175,173,1686.689040,1,API_CALL,12
176,174,1686.692220,3,WRITE_BUFFER
177,0,1686.718410,1,API_CALL,6
178,177,1686.854740,1,API_CALL,6
179,0,1686.860430,1,API_CALL,7
180,179,1686.875670,1,API_CALL,7
181,0,1686.884640,1,API_CALL,12
182,0,1686.888710,3,WRITE_BUFFER,4308
183,181,1686.893410,1,API_CALL,12
184,182,1686.896780,3,WRITE_BUFFER
185,0,1686.898630,1,API_CALL,13
186,185,1686.905210,1,API_CALL,13
187,0,1686.911220,1,API_CALL,12
188,0,1686.914750,3,WRITE_BUFFER,4308
189,187,1686.919570,1,API_CALL,12
190,188,1686.922660,3,WRITE_BUFFER
191,0,1686.956600,1,API_CALL,6
192,191,1687.155400,1,API_CALL,6
193,0,1687.160890,1,API_CALL,7
194,193,1687.176400,1,API_CALL,7
195,0,1687.186980,1,API_CALL,12
196,0,1687.191130,3,WRITE_BUFFER,11508
197,195,1687.196150,1,API_CALL,12
198,196,1687.199530,3,WRITE_BUFFER
199,0,1687.201720,1,API_CALL,13
200,199,1687.208530,1,API_CALL,13
201,0,1687.216710,1,API_CALL,12
202,0,1687.220170,3,WRITE_BUFFER,11508
203,201,1687.226220,1,API_CALL,12
204,202,1687.229340,3,WRITE_BUFFER
205,0,1687.251100,1,API_CALL,6
206,205,1687.277080,1,API_CALL,6
207,0,1687.282090,1,API_CALL,7
208,207,1687.297760,1,API_CALL,7
209,0,1687.304980,1,API_CALL,12
210,0,1687.309050,3,WRITE_BUFFER,3876
211,209,1687.313490,1,API_CALL,12
212,210,1687.316900,3,WRITE_BUFFER
213,0,1687.318630,1,API_CALL,13
214,213,1687.325170,1,API_CALL,13
215,0,1687.331490,1,API_CALL,12
216,0,1687.335160,3,WRITE_BUFFER,3876
217,215,1687.339870,1,API_CALL,12
218,216,1687.342940,3,WRITE_BUFFER
219,0,1687.363490,1,API_CALL,6
220,219,1687.385040,1,API_CALL,6
221,0,1687.389330,1,API_CALL,7
222,221,1687.403800,1,API_CALL,7
223,0,1687.411280,1,API_CALL,12
224,0,1687.415300,3,WRITE_BUFFER,3876
225,223,1687.419780,1,API_CALL,12
226,224,1687.423050,3,WRITE_BUFFER
227,0,1687.424780,1,API_CALL,13
228,227,1687.431310,1,API_CALL,13
229,0,1687.437280,1,API_CALL,12
230,0,1687.440800,3,WRITE_BUFFER,3876
231,229,1687.445920,1,API_CALL,12
232,230,1687.449030,3,WRITE_BUFFER
233,0,1687.514430,1,API_CALL,6
234,233,1687.694140,1,API_CALL,6
235,0,1687.699890,1,API_CALL,7
236,235,1687.715960,1,API_CALL,7
237,0,1687.729090,1,API_CALL,12
238,0,1687.733530,3,WRITE_BUFFER,16500
239,237,1687.738850,1,API_CALL,12
240,238,1687.742220,3,WRITE_BUFFER
241,0,1687.743970,1,API_CALL,13
242,241,1687.750800,1,API_CALL,13
243,0,1687.760620,1,API_CALL,12
244,0,1687.764540,3,WRITE_BUFFER,16500
245,243,1687.771450,1,API_CALL,12
246,244,1687.774700,3,WRITE_BUFFER
247,0,1687.864060,1,API_CALL,6
248,247,1688.118520,1,API_CALL,6
249,0,1688.124040,1,API_CALL,7
250,249,1688.142220,1,API_CALL,7
251,0,1688.159270,1,API_CALL,12
252,0,1688.163820,3,WRITE_BUFFER,25012
253,251,1688.169780,1,API_CALL,12
254,252,1688.173210,3,WRITE_BUFFER
255,0,1688.175330,1,API_CALL,13
256,255,1688.182710,1,API_CALL,13
257,0,1688.195660,1,API_CALL,12
258,0,1688.199260,3,WRITE_BUFFER,25012
259,257,1688.206170,1,API_CALL,12
260,258,1688.209410,3,WRITE_BUFFER
261,0,1688.234580,1,API_CALL,6
262,261,1688.452400,1,API_CALL,6
263,0,1688.458030,1,API_CALL,7
264,263,1688.474360,1,API_CALL,7
265,0,1688.482900,1,API_CALL,12
266,0,1688.487060,3,WRITE_BUFFER,5236
267,265,1688.491800,1,API_CALL,12
268,266,1688.495140,3,WRITE_BUFFER
269,0,1688.496900,1,API_CALL,13
270,269,1688.503900,1,API_CALL,13
271,0,1688.509950,1,API_CALL,12
272,0,1688.514930,3,WRITE_BUFFER,5236
273,271,1688.520230,1,API_CALL,12
274,272,1688.523520,3,WRITE_BUFFER
275,0,1688.545620,1,API_CALL,6
276,275,1688.578710,1,API_CALL,6
277,0,1688.583290,1,API_CALL,7
278,277,1688.598890,1,API_CALL,7
279,0,1688.606340,1,API_CALL,12
280,0,1688.612810,3,WRITE_BUFFER,3876
281,279,1688.617730,1,API_CALL,12
282,280,1688.621040,3,WRITE_BUFFER
283,0,1688.622800,1,API_CALL,13
284,283,1688.630210,1,API_CALL,13
285,0,1688.636580,1,API_CALL,12
286,0,1688.640290,3,WRITE_BUFFER,3876
287,285,1688.645150,1,API_CALL,12
288,286,1688.648310,3,WRITE_BUFFER
289,0,1688.732800,1,API_CALL,6
290,289,1689.019300,1,API_CALL,6
291,0,1689.025550,1,API_CALL,7
292,291,1689.041870,1,API_CALL,7
293,0,1689.061000,1,API_CALL,12
294,0,1689.065090,3,WRITE_BUFFER,29268
295,293,1689.072200,1,API_CALL,12
296,294,1689.075580,3,WRITE_BUFFER
297,0,1689.077430,1,API_CALL,13
298,297,1689.084210,1,API_CALL,13
299,0,1689.098850,1,API_CALL,12
300,0,1689.102600,3,WRITE_BUFFER,29268
301,299,1689.109970,1,API_CALL,12
302,300,1689.113030,3,WRITE_BUFFER
303,0,1689.139420,1,API_CALL,6
304,303,1689.315440,1,API_CALL,6
305,0,1689.320840,1,API_CALL,7
306,305,1689.336770,1,API_CALL,7
307,0,1689.345560,1,API_CALL,12
308,0,1689.351710,3,WRITE_BUFFER,5236
309,307,1689.356720,1,API_CALL,12
310,308,1689.360190,3,WRITE_BUFFER
311,0,1689.361970,1,API_CALL,13
312,311,1689.368650,1,API_CALL,13
313,0,1689.374710,1,API_CALL,12
314,0,1689.378520,3,WRITE_BUFFER,5236
315,313,1689.383590,1,API_CALL,12
316,314,1689.386700,3,WRITE_BUFFER
317,0,1689.410150,1,API_CALL,6
318,317,1689.436310,1,API_CALL,6
319,0,1689.441050,1,API_CALL,7
320,319,1689.455580,1,API_CALL,7
321,0,1689.462880,1,API_CALL,12
322,0,1689.466910,3,WRITE_BUFFER,3876
323,321,1689.471370,1,API_CALL,12
324,322,1689.474680,3,WRITE_BUFFER
325,0,1689.476340,1,API_CALL,13
326,325,1689.483120,1,API_CALL,13
327,0,1689.489000,1,API_CALL,12
328,0,1689.492500,3,WRITE_BUFFER,3876
329,327,1689.497340,1,API_CALL,12
330,328,1689.500460,3,WRITE_BUFFER
331,0,1689.569310,1,API_CALL,6
332,331,1689.858840,1,API_CALL,6
333,0,1689.865570,1,API_CALL,7
334,333,1689.882620,1,API_CALL,7
335,0,1689.900920,1,API_CALL,12
336,0,1689.905000,3,WRITE_BUFFER,29268
337,335,1689.911230,1,API_CALL,12
338,336,1689.914590,3,WRITE_BUFFER
339,0,1689.916340,1,API_CALL,13
340,339,1689.923270,1,API_CALL,13
341,0,1689.936740,1,API_CALL,12
342,0,1689.940600,3,WRITE_BUFFER,29268
343,341,1689.948160,1,API_CALL,12
344,342,1689.951300,3,WRITE_BUFFER
345,0,1690.008680,1,API_CALL,6
346,345,1690.190470,1,API_CALL,6
347,0,1690.195970,1,API_CALL,7
348,347,1690.212060,1,API_CALL,7
349,0,1690.221070,1,API_CALL,12
350,0,1690.225320,3,WRITE_BUFFER,5236
351,349,1690.230430,1,API_CALL,12
352,350,1690.233870,3,WRITE_BUFFER
353,0,1690.235670,1,API_CALL,13
354,353,1690.242510,1,API_CALL,13
355,0,1690.248900,1,API_CALL,12
356,0,1690.252570,3,WRITE_BUFFER,5236
357,355,1690.257950,1,API_CALL,12
358,356,1690.261010,3,WRITE_BUFFER
359,0,1690.293300,1,API_CALL,6
360,359,1690.327890,1,API_CALL,6
361,0,1690.332810,1,API_CALL,7
362,361,1690.348940,1,API_CALL,7
363,0,1690.356450,1,API_CALL,12
364,0,1690.361040,3,WRITE_BUFFER,3212
365,363,1690.365540,1,API_CALL,12
366,364,1690.368820,3,WRITE_BUFFER
367,0,1690.370650,1,API_CALL,13
368,367,1690.377410,1,API_CALL,13
369,0,1690.383450,1,API_CALL,12
370,0,1690.386880,3,WRITE_BUFFER,3212
371,369,1690.391450,1,API_CALL,12
372,370,1690.394580,3,WRITE_BUFFER
373,0,1690.450130,1,API_CALL,6
374,373,1690.674850,1,API_CALL,6
375,0,1690.680530,1,API_CALL,7
376,375,1690.696980,1,API_CALL,7
377,0,1690.709700,1,API_CALL,12
378,0,1690.713960,3,WRITE_BUFFER,15764
379,377,1690.719950,1,API_CALL,12
380,378,1690.723300,3,WRITE_BUFFER
381,0,1690.725070,1,API_CALL,13
382,381,1690.731820,1,API_CALL,13
383,0,1690.740660,1,API_CALL,12
384,0,1690.744300,3,WRITE_BUFFER,15764
385,383,1690.750570,1,API_CALL,12
386,384,1690.753700,3,WRITE_BUFFER
387,0,1690.785710,1,API_CALL,6
388,387,1690.990450,1,API_CALL,6
389,0,1690.996050,1,API_CALL,7
390,389,1691.012880,1,API_CALL,7
391,0,1691.021940,1,API_CALL,12
392,0,1691.026080,3,WRITE_BUFFER,5476
393,391,1691.030910,1,API_CALL,12
394,392,1691.034430,3,WRITE_BUFFER
395,0,1691.036170,1,API_CALL,13
396,395,1691.042960,1,API_CALL,13
397,0,1691.049150,1,API_CALL,12
398,0,1691.052940,3,WRITE_BUFFER,5476
399,397,1691.058900,1,API_CALL,12
400,398,1691.062030,3,WRITE_BUFFER
401,0,1691.093340,1,API_CALL,6
402,401,1691.301150,1,API_CALL,6
403,0,1691.306900,1,API_CALL,7
404,403,1691.322740,1,API_CALL,7
405,0,1691.332390,1,API_CALL,12
406,0,1691.336920,3,WRITE_BUFFER,5572
407,405,1691.342750,1,API_CALL,12
408,406,1691.346350,3,WRITE_BUFFER
409,0,1691.348070,1,API_CALL,13
410,409,1691.354960,1,API_CALL,13
411,0,1691.361580,1,API_CALL,12
412,0,1691.365160,3,WRITE_BUFFER,5572
413,411,1691.370440,1,API_CALL,12
414,412,1691.373670,3,WRITE_BUFFER
415,0,1691.443020,1,API_CALL,6
416,415,1691.710160,1,API_CALL,6
417,0,1691.715610,1,API_CALL,7
418,417,1691.732520,1,API_CALL,7
419,0,1691.748860,1,API_CALL,12
420,0,1691.753070,3,WRITE_BUFFER,24020
421,419,1691.759150,1,API_CALL,12
422,420,1691.762750,3,WRITE_BUFFER
423,0,1691.764730,1,API_CALL,13
424,423,1691.771820,1,API_CALL,13
425,0,1691.784120,1,API_CALL,12
426,0,1691.788020,3,WRITE_BUFFER,24020
427,425,1691.794880,1,API_CALL,12
428,426,1691.798080,3,WRITE_BUFFER
429,0,1691.863210,1,API_CALL,6
430,429,1692.112830,1,API_CALL,6
431,0,1692.118710,1,API_CALL,7
432,431,1692.135600,1,API_CALL,7
433,0,1692.152940,1,API_CALL,12
434,0,1692.157090,3,WRITE_BUFFER,27012
435,433,1692.163790,1,API_CALL,12
436,434,1692.167140,3,WRITE_BUFFER
437,0,1692.168910,1,API_CALL,13
438,437,1692.175630,1,API_CALL,13
439,0,1692.188290,1,API_CALL,12
440,0,1692.192280,3,WRITE_BUFFER,27012
441,439,1692.199330,1,API_CALL,12
442,440,1692.202710,3,WRITE_BUFFER
443,0,1692.240670,1,API_CALL,6
444,443,1692.483380,1,API_CALL,6
445,0,1692.488970,1,API_CALL,7
446,445,1692.505130,1,API_CALL,7
447,0,1692.514930,1,API_CALL,12
448,0,1692.519270,3,WRITE_BUFFER,6612
449,447,1692.524190,1,API_CALL,12
450,448,1692.527540,3,WRITE_BUFFER
451,0,1692.529350,1,API_CALL,13
452,451,1692.536710,1,API_CALL,13
453,0,1692.543310,1,API_CALL,12
454,0,1692.546980,3,WRITE_BUFFER,6612
455,453,1692.552820,1,API_CALL,12
456,454,1692.556040,3,WRITE_BUFFER
457,0,1692.588590,1,API_CALL,6
458,457,1692.884670,1,API_CALL,6
459,0,1692.890930,1,API_CALL,7
460,459,1692.907320,1,API_CALL,7
461,0,1692.916070,1,API_CALL,12
462,0,1692.920250,3,WRITE_BUFFER,5572
463,461,1692.925150,1,API_CALL,12
464,462,1692.928590,3,WRITE_BUFFER
465,0,1692.930340,1,API_CALL,13
466,465,1692.937100,1,API_CALL,13
467,0,1692.943590,1,API_CALL,12
468,0,1692.947150,3,WRITE_BUFFER,5572
469,467,1692.952440,1,API_CALL,12
470,468,1692.955540,3,WRITE_BUFFER
471,0,1693.065470,1,API_CALL,6
472,471,1693.227260,1,API_CALL,6
473,0,1693.232260,1,API_CALL,7
474,473,1693.250590,1,API_CALL,7
475,0,1693.271220,1,API_CALL,12
476,0,1693.275540,3,WRITE_BUFFER,33876
477,475,1693.339820,1,API_CALL,12
478,476,1693.344150,3,WRITE_BUFFER
479,0,1693.346510,1,API_CALL,13
480,479,1693.354460,1,API_CALL,13
481,0,1693.371180,1,API_CALL,12
482,0,1693.375050,3,WRITE_BUFFER,33876
483,481,1693.382920,1,API_CALL,12
484,482,1693.386140,3,WRITE_BUFFER
485,0,1693.423250,1,API_CALL,6
486,485,1693.564130,1,API_CALL,6
487,0,1693.569190,1,API_CALL,7
488,487,1693.585010,1,API_CALL,7
489,0,1693.593760,1,API_CALL,12
490,0,1693.598110,3,WRITE_BUFFER,6612
491,489,1693.603180,1,API_CALL,12
492,490,1693.606450,3,WRITE_BUFFER
493,0,1693.608180,1,API_CALL,13
494,493,1693.615030,1,API_CALL,13
495,0,1693.622750,1,API_CALL,12
496,0,1693.626450,3,WRITE_BUFFER,6612
497,495,1693.631940,1,API_CALL,12
498,496,1693.635100,3,WRITE_BUFFER
499,0,1693.669960,1,API_CALL,6
500,499,1693.810060,1,API_CALL,6
501,0,1693.815000,1,API_CALL,7
502,501,1693.830460,1,API_CALL,7
503,0,1693.839290,1,API_CALL,12
504,0,1693.846390,3,WRITE_BUFFER,5572
505,503,1693.851210,1,API_CALL,12
506,504,1693.854510,3,WRITE_BUFFER
507,0,1693.856250,1,API_CALL,13
508,507,1693.864510,1,API_CALL,13
509,0,1693.871980,1,API_CALL,12
510,0,1693.875740,3,WRITE_BUFFER,5572
511,509,1693.881250,1,API_CALL,12
512,510,1693.884440,3,WRITE_BUFFER
513,0,1693.961790,1,API_CALL,6
514,513,1694.154310,1,API_CALL,6
515,0,1694.159570,1,API_CALL,7
516,515,1694.175080,1,API_CALL,7
517,0,1694.194740,1,API_CALL,12
518,0,1694.199030,3,WRITE_BUFFER,33876
519,517,1694.205730,1,API_CALL,12
520,518,1694.209080,3,WRITE_BUFFER
521,0,1694.210850,1,API_CALL,13
522,521,1694.217600,1,API_CALL,13
523,0,1694.233400,1,API_CALL,12
524,0,1694.237130,3,WRITE_BUFFER,33876
525,523,1694.244770,1,API_CALL,12
526,524,1694.247990,3,WRITE_BUFFER
527,0,1694.285850,1,API_CALL,6
528,527,1694.477330,1,API_CALL,6
529,0,1694.482840,1,API_CALL,7
530,529,1694.499220,1,API_CALL,7
531,0,1694.508760,1,API_CALL,12
532,0,1694.512980,3,WRITE_BUFFER,6612
533,531,1694.517700,1,API_CALL,12
534,532,1694.521150,3,WRITE_BUFFER
535,0,1694.523020,1,API_CALL,13
536,535,1694.529780,1,API_CALL,13
537,0,1694.537210,1,API_CALL,12
538,0,1694.540940,3,WRITE_BUFFER,6612
539,537,1694.546830,1,API_CALL,12
540,538,1694.550000,3,WRITE_BUFFER
541,0,1694.583780,1,API_CALL,6
542,541,1694.727920,1,API_CALL,6
543,0,1694.732930,1,API_CALL,7
544,543,1694.748480,1,API_CALL,7
545,0,1694.757170,1,API_CALL,12
546,0,1694.761290,3,WRITE_BUFFER,5572
547,545,1694.766030,1,API_CALL,12
548,546,1694.769430,3,WRITE_BUFFER
549,0,1694.771120,1,API_CALL,13
550,549,1694.777750,1,API_CALL,13
551,0,1694.783990,1,API_CALL,12
552,0,1694.787580,3,WRITE_BUFFER,5572
553,551,1694.793060,1,API_CALL,12
554,552,1694.796250,3,WRITE_BUFFER
555,0,1694.874680,1,API_CALL,6
556,555,1695.043590,1,API_CALL,6
557,0,1695.048720,1,API_CALL,7
558,557,1695.064190,1,API_CALL,7
559,0,1695.083960,1,API_CALL,12
560,0,1695.088060,3,WRITE_BUFFER,33876
561,559,1695.094720,1,API_CALL,12
562,560,1695.098170,3,WRITE_BUFFER
563,0,1695.099930,1,API_CALL,13
564,563,1695.106720,1,API_CALL,13
565,0,1695.122290,1,API_CALL,12
566,0,1695.125990,3,WRITE_BUFFER,33876
567,565,1695.133670,1,API_CALL,12
568,566,1695.137000,3,WRITE_BUFFER
569,0,1695.174970,1,API_CALL,6
570,569,1695.318170,1,API_CALL,6
571,0,1695.323160,1,API_CALL,7
572,571,1695.338830,1,API_CALL,7
573,0,1695.347580,1,API_CALL,12
574,0,1695.351920,3,WRITE_BUFFER,6612
575,573,1695.357050,1,API_CALL,12
576,574,1695.360410,3,WRITE_BUFFER
577,0,1695.362110,1,API_CALL,13
578,577,1695.368730,1,API_CALL,13
579,0,1695.374850,1,API_CALL,12
580,0,1695.378500,3,WRITE_BUFFER,6612
581,579,1695.384010,1,API_CALL,12
582,580,1695.387110,3,WRITE_BUFFER
583,0,1695.422930,1,API_CALL,6
584,583,1695.564790,1,API_CALL,6
585,0,1695.569740,1,API_CALL,7
586,585,1695.585280,1,API_CALL,7
587,0,1695.593700,1,API_CALL,12
588,0,1695.597750,3,WRITE_BUFFER,5572
589,587,1695.602680,1,API_CALL,12
590,588,1695.606000,3,WRITE_BUFFER
591,0,1695.607790,1,API_CALL,13
592,591,1695.614450,1,API_CALL,13
593,0,1695.621000,1,API_CALL,12
594,0,1695.624790,3,WRITE_BUFFER,5572
595,593,1695.630120,1,API_CALL,12
596,594,1695.633300,3,WRITE_BUFFER
597,0,1695.709580,1,API_CALL,6
598,597,1695.898160,1,API_CALL,6
599,0,1695.903330,1,API_CALL,7
600,599,1695.920400,1,API_CALL,7
601,0,1695.940300,1,API_CALL,12
602,0,1695.944480,3,WRITE_BUFFER,33876
603,601,1695.951370,1,API_CALL,12
604,602,1695.954650,3,WRITE_BUFFER
605,0,1695.956380,1,API_CALL,13
606,605,1695.963130,1,API_CALL,13
607,0,1695.978900,1,API_CALL,12
608,0,1695.982720,3,WRITE_BUFFER,33876
609,607,1695.990330,1,API_CALL,12
610,608,1695.993480,3,WRITE_BUFFER
611,0,1696.031140,1,API_CALL,6
612,611,1696.224480,1,API_CALL,6
613,0,1696.229820,1,API_CALL,7
614,613,1696.245910,1,API_CALL,7
615,0,1696.255150,1,API_CALL,12
616,0,1696.259420,3,WRITE_BUFFER,6612
617,615,1696.264150,1,API_CALL,12
618,616,1696.267530,3,WRITE_BUFFER
619,0,1696.269350,1,API_CALL,13
620,619,1696.276090,1,API_CALL,13
621,0,1696.282750,1,API_CALL,12
622,0,1696.286370,3,WRITE_BUFFER,6612
623,621,1696.292040,1,API_CALL,12
624,622,1696.295250,3,WRITE_BUFFER
625,0,1696.330810,1,API_CALL,6
626,625,1696.476930,1,API_CALL,6
